t_accept,t_incorrect,t2_safe,n,n_acceptable,n_uncertain,n_incorrect,coverage,abstention_rate,acceptable_precision,incorrect_precision,incorrect_recall,selective_error,false_acceptance_among_accepted,false_rejection_among_flagged,accepted_correct,accepted_incorrect,flagged_incorrect,flagged_correct,speakers_any,speakers_5plus,speakers_with_incorrect,speakers_with_acceptable
0.36716,0.49294,True,1424,171,861,392,0.39536516853932585,0.6046348314606742,0.9064327485380117,0.27040816326530615,0.43983402489626555,0.5364120781527532,0.0935672514619883,0.7295918367346939,155,16,106,286,32,31,32,31
0.36716,0.49536,False,1424,171,749,504,0.47401685393258425,0.5259831460674157,0.9064327485380117,0.25396825396825395,0.5311203319502075,0.5807407407407408,0.0935672514619883,0.746031746031746,155,16,128,376,32,31,32,31
0.36716,0.49536,True,1424,171,874,379,0.3862359550561798,0.6137640449438202,0.9064327485380117,0.2770448548812665,0.43568464730290457,0.5272727272727272,0.0935672514619883,0.7229551451187335,155,16,105,274,32,31,32,31
0.36716,0.49788,False,1424,171,771,482,0.4585674157303371,0.5414325842696629,0.9064327485380117,0.2551867219917012,0.5103734439834025,0.5742725880551302,0.0935672514619883,0.7448132780082988,155,16,123,359,32,31,32,31
0.36716,0.49788,True,1424,171,891,362,0.37429775280898875,0.6257022471910112,0.9064327485380117,0.281767955801105,0.42323651452282157,0.5178236397748592,0.0935672514619883,0.7182320441988951,155,16,102,260,32,31,32,31
0.36716,0.49958,False,1424,171,790,463,0.4452247191011236,0.5547752808988764,0.9064327485380117,0.2570194384449244,0.49377593360995853,0.5678233438485805,0.0935672514619883,0.7429805615550756,155,16,119,344,32,31,32,31
0.36716,0.49958,True,1424,171,905,348,0.36446629213483145,0.6355337078651685,0.9064327485380117,0.28160919540229884,0.4066390041493776,0.51252408477842,0.0935672514619883,0.7183908045977011,155,16,98,250,32,30,32,31
0.36716,0.50318,False,1424,171,811,442,0.43047752808988765,0.5695224719101124,0.9064327485380117,0.26018099547511314,0.47717842323651455,0.5595432300163132,0.0935672514619883,0.7398190045248869,155,16,115,327,32,31,32,31
0.36716,0.50318,True,1424,171,920,333,0.3539325842696629,0.6460674157303371,0.9064327485380117,0.2822822822822823,0.3900414937759336,0.5059523809523809,0.0935672514619883,0.7177177177177178,155,16,94,239,32,30,32,31
0.36716,0.50533,False,1424,171,833,420,0.41502808988764045,0.5849719101123596,0.9064327485380117,0.2619047619047619,0.45643153526970953,0.5516074450084603,0.0935672514619883,0.7380952380952381,155,16,110,310,32,31,32,31
0.36716,0.50533,True,1424,171,936,317,0.34269662921348315,0.6573033707865169,0.9064327485380117,0.28391167192429023,0.37344398340248963,0.4979508196721312,0.0935672514619883,0.7160883280757098,155,16,90,227,32,30,32,31
0.36716,0.50776,False,1424,171,855,398,0.39957865168539325,0.6004213483146067,0.9064327485380117,0.2638190954773869,0.43568464730290457,0.5430579964850615,0.0935672514619883,0.7361809045226131,155,16,105,293,32,31,32,31
0.36716,0.50776,True,1424,171,952,301,0.33146067415730335,0.6685393258426966,0.9064327485380117,0.2823920265780731,0.35269709543568467,0.4915254237288136,0.0935672514619883,0.717607973421927,155,16,85,216,32,30,32,31
0.36716,0.5105,False,1424,171,871,382,0.3883426966292135,0.6116573033707865,0.9064327485380117,0.27486910994764396,0.43568464730290457,0.5298372513562387,0.0935672514619883,0.725130890052356,155,16,105,277,32,31,32,31
0.36716,0.5105,True,1424,171,963,290,0.3237359550561798,0.6762640449438202,0.9064327485380117,0.29310344827586204,0.35269709543568467,0.4793926247288503,0.0935672514619883,0.7068965517241379,155,16,85,205,32,30,32,31
0.36716,0.51391,False,1424,171,891,362,0.37429775280898875,0.6257022471910112,0.9064327485380117,0.27624309392265195,0.4149377593360996,0.5215759849906192,0.0935672514619883,0.7237569060773481,155,16,100,262,32,31,32,31
0.36716,0.51391,True,1424,171,974,279,0.3160112359550562,0.6839887640449438,0.9064327485380117,0.2939068100358423,0.34024896265560167,0.47333333333333333,0.0935672514619883,0.7060931899641577,155,16,82,197,32,29,32,31
0.36716,0.51704,False,1424,171,910,343,0.3609550561797753,0.6390449438202247,0.9064327485380117,0.27696793002915454,0.3941908713692946,0.5136186770428015,0.0935672514619883,0.7230320699708455,155,16,95,248,32,31,32,31
0.36716,0.51704,True,1424,171,990,263,0.3047752808988764,0.6952247191011236,0.9064327485380117,0.2965779467680608,0.3236514522821577,0.4631336405529954,0.0935672514619883,0.7034220532319392,155,16,78,185,32,29,32,31
0.36716,0.51897,False,1424,171,930,323,0.34691011235955055,0.6530898876404494,0.9064327485380117,0.28173374613003094,0.3775933609958506,0.5020242914979757,0.0935672514619883,0.718266253869969,155,16,91,232,32,31,32,31
0.36716,0.51897,True,1424,171,1009,244,0.2914325842696629,0.7085674157303371,0.9064327485380117,0.30327868852459017,0.3070539419087137,0.44819277108433736,0.0935672514619883,0.6967213114754098,155,16,74,170,32,28,32,31
0.36716,0.52434,False,1424,171,951,302,0.3321629213483146,0.6678370786516854,0.9064327485380117,0.28807947019867547,0.36099585062240663,0.4883720930232558,0.0935672514619883,0.7119205298013245,155,16,87,215,32,30,32,31
0.36716,0.52434,True,1424,171,1028,225,0.27808988764044945,0.7219101123595506,0.9064327485380117,0.3111111111111111,0.29045643153526973,0.4318181818181818,0.0935672514619883,0.6888888888888889,155,16,70,155,32,26,32,31
0.36716,0.52767,False,1424,171,967,286,0.32092696629213485,0.6790730337078652,0.9064327485380117,0.2972027972027972,0.35269709543568467,0.474835886214442,0.0935672514619883,0.7027972027972028,155,16,85,201,32,30,32,31
0.36716,0.52767,True,1424,171,1041,212,0.26896067415730335,0.7310393258426966,0.9064327485380117,0.32075471698113206,0.2821576763485477,0.4177545691906005,0.0935672514619883,0.6792452830188679,155,16,68,144,32,24,32,31
0.36716,0.53286,False,1424,171,989,264,0.30547752808988765,0.6945224719101124,0.9064327485380117,0.3068181818181818,0.3360995850622407,0.4574712643678161,0.0935672514619883,0.6931818181818182,155,16,81,183,32,28,32,31
0.36716,0.53286,True,1424,171,1059,194,0.2563202247191011,0.7436797752808989,0.9064327485380117,0.32989690721649484,0.26556016597510373,0.4,0.0935672514619883,0.6701030927835051,155,16,64,130,32,24,32,31
0.36716,0.53953,False,1424,171,1011,242,0.29002808988764045,0.7099719101123596,0.9064327485380117,0.30991735537190085,0.3112033195020747,0.4430992736077482,0.0935672514619883,0.6900826446280992,155,16,75,167,32,24,32,31
0.36716,0.53953,True,1424,171,1076,177,0.2443820224719101,0.7556179775280899,0.9064327485380117,0.3389830508474576,0.24896265560165975,0.382183908045977,0.0935672514619883,0.6610169491525424,155,16,60,117,32,22,32,31
0.36716,0.54572,False,1424,171,1032,221,0.2752808988764045,0.7247191011235955,0.9064327485380117,0.3212669683257919,0.2946058091286307,0.42346938775510207,0.0935672514619883,0.6787330316742082,155,16,71,150,32,24,32,31
0.36716,0.54572,True,1424,171,1090,163,0.2345505617977528,0.7654494382022472,0.9064327485380117,0.3558282208588957,0.24066390041493776,0.36227544910179643,0.0935672514619883,0.6441717791411042,155,16,58,105,32,21,32,31
0.36716,0.54999,False,1424,171,1050,203,0.26264044943820225,0.7373595505617978,0.9064327485380117,0.3399014778325123,0.2863070539419087,0.40106951871657753,0.0935672514619883,0.6600985221674877,155,16,69,134,32,23,31,31
0.36716,0.54999,True,1424,171,1106,147,0.22331460674157302,0.776685393258427,0.9064327485380117,0.38095238095238093,0.23236514522821577,0.33647798742138363,0.0935672514619883,0.6190476190476191,155,16,56,91,32,20,30,31
0.36716,0.55464,False,1424,171,1072,181,0.24719101123595505,0.7528089887640449,0.9064327485380117,0.3370165745856354,0.25311203319502074,0.38636363636363635,0.0935672514619883,0.6629834254143646,155,16,61,120,32,20,30,31
0.36716,0.55464,True,1424,171,1122,131,0.21207865168539325,0.7879213483146067,0.9064327485380117,0.3893129770992366,0.21161825726141079,0.31788079470198677,0.0935672514619883,0.6106870229007634,155,16,51,80,32,19,29,31
0.36716,0.56209,False,1424,171,1093,160,0.2324438202247191,0.7675561797752809,0.9064327485380117,0.35,0.23236514522821577,0.36253776435045315,0.0935672514619883,0.65,155,16,56,104,32,20,29,31
0.36716,0.56209,True,1424,171,1136,117,0.20224719101123595,0.797752808988764,0.9064327485380117,0.41025641025641024,0.1991701244813278,0.2951388888888889,0.0935672514619883,0.5897435897435898,155,16,48,69,32,18,28,31
0.36716,0.57246,False,1424,171,1115,138,0.2169943820224719,0.7830056179775281,0.9064327485380117,0.35507246376811596,0.2033195020746888,0.33980582524271846,0.0935672514619883,0.644927536231884,155,16,49,89,32,18,29,31
0.36716,0.57246,True,1424,171,1149,104,0.1931179775280899,0.8068820224719101,0.9064327485380117,0.40384615384615385,0.17427385892116182,0.28363636363636363,0.0935672514619883,0.5961538461538461,155,16,42,62,32,17,28,31
0.36716,0.58583,False,1424,171,1137,116,0.20154494382022473,0.7984550561797753,0.9064327485380117,0.3879310344827586,0.18672199170124482,0.30313588850174217,0.0935672514619883,0.6120689655172413,155,16,45,71,32,17,26,31
0.36716,0.58583,True,1424,171,1165,88,0.1818820224719101,0.8181179775280899,0.9064327485380117,0.4318181818181818,0.15767634854771784,0.2548262548262548,0.0935672514619883,0.5681818181818182,155,16,38,50,32,17,26,31
0.36716,0.59836,False,1424,171,1159,94,0.18609550561797752,0.8139044943820225,0.9064327485380117,0.40425531914893614,0.15767634854771784,0.27169811320754716,0.0935672514619883,0.5957446808510638,155,16,38,56,32,16,24,31
0.36716,0.59836,True,1424,171,1180,73,0.17134831460674158,0.8286516853932584,0.9064327485380117,0.4383561643835616,0.13278008298755187,0.2336065573770492,0.0935672514619883,0.5616438356164384,155,16,32,41,32,16,24,31
0.36716,0.61936,False,1424,171,1180,73,0.17134831460674158,0.8286516853932584,0.9064327485380117,0.4246575342465753,0.12863070539419086,0.23770491803278687,0.0935672514619883,0.5753424657534246,155,16,31,42,32,13,23,31
0.36716,0.61936,True,1424,171,1198,55,0.15870786516853932,0.8412921348314607,0.9064327485380117,0.45454545454545453,0.1037344398340249,0.20353982300884957,0.0935672514619883,0.5454545454545454,155,16,25,30,32,13,23,31
0.36716,0.67291,False,1424,171,1202,51,0.15589887640449437,0.8441011235955056,0.9064327485380117,0.47058823529411764,0.0995850622406639,0.19369369369369369,0.0935672514619883,0.5294117647058824,155,16,24,27,31,13,19,31
0.36716,0.67291,True,1424,171,1212,41,0.14887640449438203,0.851123595505618,0.9064327485380117,0.5121951219512195,0.08713692946058091,0.16981132075471697,0.0935672514619883,0.4878048780487805,155,16,21,20,31,13,19,31
0.36716,0.78196,False,1424,171,1224,29,0.1404494382022472,0.8595505617977528,0.9064327485380117,0.41379310344827586,0.04979253112033195,0.165,0.0935672514619883,0.5862068965517241,155,16,12,17,31,12,14,31
0.36716,0.78196,True,1424,171,1227,26,0.13834269662921347,0.8616573033707865,0.9064327485380117,0.4230769230769231,0.04564315352697095,0.15736040609137056,0.0935672514619883,0.5769230769230769,155,16,11,15,31,12,13,31
0.36716,0.96896,False,1424,171,1245,8,0.12570224719101122,0.8742977528089888,0.9064327485380117,0.75,0.024896265560165973,0.1005586592178771,0.0935672514619883,0.25,155,16,6,2,31,12,4,31
0.36716,0.96896,True,1424,171,1246,7,0.125,0.875,0.9064327485380117,0.7142857142857143,0.02074688796680498,0.10112359550561797,0.0935672514619883,0.2857142857142857,155,16,5,2,31,12,4,31
0.38767,0.47017,False,1424,200,433,791,0.6959269662921348,0.30407303370786515,0.91,0.21491782553729458,0.7053941908713693,0.644803229061554,0.09,0.7850821744627055,182,18,170,621,32,32,32,31
0.38767,0.47017,True,1424,200,616,608,0.5674157303370787,0.43258426966292135,0.91,0.22039473684210525,0.5560165975103735,0.6089108910891089,0.09,0.7796052631578947,182,18,134,474,32,32,32,31
0.38767,0.47143,False,1424,200,450,774,0.6839887640449438,0.3160112359550562,0.91,0.21705426356589147,0.6970954356846473,0.6406570841889117,0.09,0.7829457364341085,182,18,168,606,32,32,32,31
0.38767,0.47143,True,1424,200,632,592,0.5561797752808989,0.4438202247191011,0.91,0.22297297297297297,0.5477178423236515,0.6035353535353535,0.09,0.777027027027027,182,18,132,460,32,32,32,31
0.38767,0.4729,False,1424,200,472,752,0.6685393258426966,0.33146067415730335,0.91,0.21941489361702127,0.6846473029045643,0.6355042016806722,0.09,0.7805851063829787,182,18,165,587,32,32,32,31
0.38767,0.4729,True,1424,200,652,572,0.5421348314606742,0.45786516853932585,0.91,0.22552447552447552,0.5352697095435685,0.5971502590673575,0.09,0.7744755244755245,182,18,129,443,32,32,32,31
0.38767,0.4749,False,1424,200,494,730,0.6530898876404494,0.34691011235955055,0.91,0.2232876712328767,0.6763485477178424,0.6290322580645161,0.09,0.7767123287671233,182,18,163,567,32,32,32,31
0.38767,0.4749,True,1424,200,672,552,0.5280898876404494,0.47191011235955055,0.91,0.23007246376811594,0.5269709543568465,0.589095744680851,0.09,0.769927536231884,182,18,127,425,32,32,32,31
0.38767,0.47582,False,1424,200,507,717,0.6439606741573034,0.35603932584269665,0.91,0.22454672245467225,0.6680497925311203,0.6259541984732825,0.09,0.7754532775453278,182,18,161,556,32,32,32,31
0.38767,0.47582,True,1424,200,683,541,0.5203651685393258,0.47963483146067415,0.91,0.23105360443622922,0.5186721991701245,0.5856950067476383,0.09,0.7689463955637708,182,18,125,416,32,32,32,31
0.38767,0.47709,False,1424,200,527,697,0.6299157303370787,0.37008426966292135,0.91,0.2266857962697274,0.6556016597510373,0.620958751393534,0.09,0.7733142037302726,182,18,158,539,32,32,32,31
0.38767,0.47709,True,1424,200,700,524,0.5084269662921348,0.49157303370786515,0.91,0.23282442748091603,0.5062240663900415,0.580110497237569,0.09,0.767175572519084,182,18,122,402,32,32,32,31
0.38767,0.47817,False,1424,200,543,681,0.6186797752808989,0.3813202247191011,0.91,0.22466960352422907,0.6348547717842323,0.619750283768445,0.09,0.775330396475771,182,18,153,528,32,32,32,31
0.38767,0.47817,True,1424,200,712,512,0.5,0.5,0.91,0.232421875,0.49377593360995853,0.577247191011236,0.09,0.767578125,182,18,119,393,32,32,32,31
0.38767,0.47945,False,1424,200,563,661,0.6046348314606742,0.39536516853932585,0.91,0.22692889561270801,0.6224066390041494,0.6144018583042973,0.09,0.773071104387292,182,18,150,511,32,32,32,31
0.38767,0.47945,True,1424,200,728,496,0.4887640449438202,0.5112359550561798,0.91,0.23588709677419356,0.4854771784232365,0.5704022988505747,0.09,0.7641129032258065,182,18,117,379,32,32,32,31
0.38767,0.48134,False,1424,200,584,640,0.5898876404494382,0.4101123595505618,0.91,0.2328125,0.6182572614107884,0.6059523809523809,0.09,0.7671875,182,18,149,491,32,32,32,31
0.38767,0.48134,True,1424,200,746,478,0.476123595505618,0.523876404494382,0.91,0.24476987447698745,0.4854771784232365,0.5589970501474927,0.09,0.7552301255230126,182,18,117,361,32,32,32,31
0.38767,0.48236,False,1424,200,604,620,0.5758426966292135,0.4241573033707865,0.91,0.23870967741935484,0.6141078838174274,0.5975609756097561,0.09,0.7612903225806451,182,18,148,472,32,32,32,31
0.38767,0.48236,True,1424,200,761,463,0.46558988764044945,0.5344101123595506,0.91,0.2526997840172786,0.4854771784232365,0.5490196078431373,0.09,0.7473002159827213,182,18,117,346,32,32,32,31
0.38767,0.48406,False,1424,200,625,599,0.5610955056179775,0.43890449438202245,0.91,0.2387312186978297,0.5933609958506224,0.5932415519399249,0.09,0.7612687813021702,182,18,143,456,32,32,32,31
0.38767,0.48406,True,1424,200,775,449,0.45575842696629215,0.5442415730337079,0.91,0.25389755011135856,0.4730290456431535,0.5439137134052389,0.09,0.7461024498886414,182,18,114,335,32,32,32,31
0.38767,0.48558,False,1424,200,647,577,0.5456460674157303,0.45435393258426965,0.91,0.24436741767764297,0.5850622406639004,0.5842985842985843,0.09,0.755632582322357,182,18,141,436,32,32,32,31
0.38767,0.48558,True,1424,200,792,432,0.4438202247191011,0.5561797752808989,0.91,0.2638888888888889,0.4730290456431535,0.5316455696202531,0.09,0.7361111111111112,182,18,114,318,32,32,32,31
0.38767,0.48786,False,1424,200,668,556,0.5308988764044944,0.4691011235955056,0.91,0.2517985611510791,0.5809128630705395,0.5740740740740741,0.09,0.7482014388489209,182,18,140,416,32,32,32,31
0.38767,0.48786,True,1424,200,807,417,0.4332865168539326,0.5667134831460674,0.91,0.2733812949640288,0.4730290456431535,0.520259319286872,0.09,0.7266187050359713,182,18,114,303,32,32,32,31
0.38767,0.48938,False,1424,200,681,543,0.5217696629213483,0.4782303370786517,0.91,0.2523020257826888,0.5684647302904564,0.5706594885598923,0.09,0.7476979742173112,182,18,137,406,32,32,32,31
0.38767,0.48938,True,1424,200,820,404,0.4241573033707865,0.5758426966292135,0.91,0.2747524752475248,0.4605809128630705,0.5149006622516556,0.09,0.7252475247524752,182,18,111,293,32,32,32,31
0.38767,0.49294,False,1424,200,703,521,0.5063202247191011,0.4936797752808989,0.91,0.2476007677543186,0.5352697095435685,0.5686546463245492,0.09,0.7523992322456814,182,18,129,392,32,32,32,31
0.38767,0.49294,True,1424,200,832,392,0.4157303370786517,0.5842696629213483,0.91,0.27040816326530615,0.43983402489626555,0.5135135135135135,0.09,0.7295918367346939,182,18,106,286,32,32,32,31
0.38767,0.49536,False,1424,200,720,504,0.4943820224719101,0.5056179775280899,0.91,0.25396825396825395,0.5311203319502075,0.5596590909090909,0.09,0.746031746031746,182,18,128,376,32,32,32,31
0.38767,0.49536,True,1424,200,845,379,0.4066011235955056,0.5933988764044944,0.91,0.2770448548812665,0.43568464730290457,0.5043177892918825,0.09,0.7229551451187335,182,18,105,274,32,32,32,31
0.38767,0.49788,False,1424,200,742,482,0.4789325842696629,0.5210674157303371,0.91,0.2551867219917012,0.5103734439834025,0.5527859237536656,0.09,0.7448132780082988,182,18,123,359,32,31,32,31
0.38767,0.49788,True,1424,200,862,362,0.3946629213483146,0.6053370786516854,0.91,0.281767955801105,0.42323651452282157,0.49466192170818507,0.09,0.7182320441988951,182,18,102,260,32,31,32,31
0.38767,0.49958,False,1424,200,761,463,0.46558988764044945,0.5344101123595506,0.91,0.2570194384449244,0.49377593360995853,0.5460030165912518,0.09,0.7429805615550756,182,18,119,344,32,31,32,31
0.38767,0.49958,True,1424,200,876,348,0.3848314606741573,0.6151685393258427,0.91,0.28160919540229884,0.4066390041493776,0.48905109489051096,0.09,0.7183908045977011,182,18,98,250,32,30,32,31
0.38767,0.50318,False,1424,200,782,442,0.4508426966292135,0.5491573033707865,0.91,0.26018099547511314,0.47717842323651455,0.5373831775700935,0.09,0.7398190045248869,182,18,115,327,32,31,32,31
0.38767,0.50318,True,1424,200,891,333,0.37429775280898875,0.6257022471910112,0.91,0.2822822822822823,0.3900414937759336,0.4821763602251407,0.09,0.7177177177177178,182,18,94,239,32,30,32,31
0.38767,0.50533,False,1424,200,804,420,0.4353932584269663,0.5646067415730337,0.91,0.2619047619047619,0.45643153526970953,0.5290322580645161,0.09,0.7380952380952381,182,18,110,310,32,31,32,31
0.38767,0.50533,True,1424,200,907,317,0.363061797752809,0.636938202247191,0.91,0.28391167192429023,0.37344398340248963,0.4738878143133462,0.09,0.7160883280757098,182,18,90,227,32,30,32,31
0.38767,0.50776,False,1424,200,826,398,0.4199438202247191,0.5800561797752809,0.91,0.2638190954773869,0.43568464730290457,0.520066889632107,0.09,0.7361809045226131,182,18,105,293,32,31,32,31
0.38767,0.50776,True,1424,200,923,301,0.3518258426966292,0.6481741573033708,0.91,0.2823920265780731,0.35269709543568467,0.46706586826347307,0.09,0.717607973421927,182,18,85,216,32,30,32,31
0.38767,0.5105,False,1424,200,842,382,0.40870786516853935,0.5912921348314607,0.91,0.27486910994764396,0.43568464730290457,0.506872852233677,0.09,0.725130890052356,182,18,105,277,32,31,32,31
0.38767,0.5105,True,1424,200,934,290,0.3441011235955056,0.6558988764044944,0.91,0.29310344827586204,0.35269709543568467,0.45510204081632655,0.09,0.7068965517241379,182,18,85,205,32,30,32,31
0.38767,0.51391,False,1424,200,862,362,0.3946629213483146,0.6053370786516854,0.91,0.27624309392265195,0.4149377593360996,0.498220640569395,0.09,0.7237569060773481,182,18,100,262,32,31,32,31
0.38767,0.51391,True,1424,200,945,279,0.336376404494382,0.663623595505618,0.91,0.2939068100358423,0.34024896265560167,0.4488517745302714,0.09,0.7060931899641577,182,18,82,197,32,29,32,31
0.38767,0.51704,False,1424,200,881,343,0.3813202247191011,0.6186797752808989,0.91,0.27696793002915454,0.3941908713692946,0.48987108655616945,0.09,0.7230320699708455,182,18,95,248,32,31,32,31
0.38767,0.51704,True,1424,200,961,263,0.32514044943820225,0.6748595505617978,0.91,0.2965779467680608,0.3236514522821577,0.43844492440604754,0.09,0.7034220532319392,182,18,78,185,32,29,32,31
0.38767,0.51897,False,1424,200,901,323,0.3672752808988764,0.6327247191011236,0.91,0.28173374613003094,0.3775933609958506,0.4780114722753346,0.09,0.718266253869969,182,18,91,232,32,31,32,31
0.38767,0.51897,True,1424,200,980,244,0.31179775280898875,0.6882022471910112,0.91,0.30327868852459017,0.3070539419087137,0.42342342342342343,0.09,0.6967213114754098,182,18,74,170,32,28,32,31
0.38767,0.52434,False,1424,200,922,302,0.35252808988764045,0.6474719101123596,0.91,0.28807947019867547,0.36099585062240663,0.4641434262948207,0.09,0.7119205298013245,182,18,87,215,32,31,32,31
0.38767,0.52434,True,1424,200,999,225,0.2984550561797753,0.7015449438202247,0.91,0.3111111111111111,0.29045643153526973,0.40705882352941175,0.09,0.6888888888888889,182,18,70,155,32,27,32,31
0.38767,0.52767,False,1424,200,938,286,0.34129213483146065,0.6587078651685393,0.91,0.2972027972027972,0.35269709543568467,0.4506172839506173,0.09,0.7027972027972028,182,18,85,201,32,31,32,31
0.38767,0.52767,True,1424,200,1012,212,0.2893258426966292,0.7106741573033708,0.91,0.32075471698113206,0.2821576763485477,0.3932038834951456,0.09,0.6792452830188679,182,18,68,144,32,25,32,31
0.38767,0.53286,False,1424,200,960,264,0.3258426966292135,0.6741573033707865,0.91,0.3068181818181818,0.3360995850622407,0.4331896551724138,0.09,0.6931818181818182,182,18,81,183,32,29,32,31
0.38767,0.53286,True,1424,200,1030,194,0.27668539325842695,0.723314606741573,0.91,0.32989690721649484,0.26556016597510373,0.3756345177664975,0.09,0.6701030927835051,182,18,64,130,32,25,32,31
0.38767,0.53953,False,1424,200,982,242,0.3103932584269663,0.6896067415730337,0.91,0.30991735537190085,0.3112033195020747,0.41855203619909503,0.09,0.6900826446280992,182,18,75,167,32,26,32,31
0.38767,0.53953,True,1424,200,1047,177,0.26474719101123595,0.735252808988764,0.91,0.3389830508474576,0.24896265560165975,0.35809018567639256,0.09,0.6610169491525424,182,18,60,117,32,24,32,31
0.38767,0.54572,False,1424,200,1003,221,0.29564606741573035,0.7043539325842697,0.91,0.3212669683257919,0.2946058091286307,0.3990498812351544,0.09,0.6787330316742082,182,18,71,150,32,26,32,31
0.38767,0.54572,True,1424,200,1061,163,0.25491573033707865,0.7450842696629213,0.91,0.3558282208588957,0.24066390041493776,0.33884297520661155,0.09,0.6441717791411042,182,18,58,105,32,23,32,31
0.38767,0.54999,False,1424,200,1021,203,0.2830056179775281,0.7169943820224719,0.91,0.3399014778325123,0.2863070539419087,0.3771712158808933,0.09,0.6600985221674877,182,18,69,134,32,24,31,31
0.38767,0.54999,True,1424,200,1077,147,0.24367977528089887,0.7563202247191011,0.91,0.38095238095238093,0.23236514522821577,0.31412103746397696,0.09,0.6190476190476191,182,18,56,91,32,21,30,31
0.38767,0.55464,False,1424,200,1043,181,0.2675561797752809,0.7324438202247191,0.91,0.3370165745856354,0.25311203319502074,0.36220472440944884,0.09,0.6629834254143646,182,18,61,120,32,22,30,31
0.38767,0.55464,True,1424,200,1093,131,0.2324438202247191,0.7675561797752809,0.91,0.3893129770992366,0.21161825726141079,0.29607250755287007,0.09,0.6106870229007634,182,18,51,80,32,21,29,31
0.38767,0.56209,False,1424,200,1064,160,0.25280898876404495,0.7471910112359551,0.91,0.35,0.23236514522821577,0.3388888888888889,0.09,0.65,182,18,56,104,32,22,29,31
0.38767,0.56209,True,1424,200,1107,117,0.2226123595505618,0.7773876404494382,0.91,0.41025641025641024,0.1991701244813278,0.2744479495268139,0.09,0.5897435897435898,182,18,48,69,32,21,28,31
0.38767,0.57246,False,1424,200,1086,138,0.23735955056179775,0.7626404494382022,0.91,0.35507246376811596,0.2033195020746888,0.3165680473372781,0.09,0.644927536231884,182,18,49,89,32,21,29,31
0.38767,0.57246,True,1424,200,1120,104,0.21348314606741572,0.7865168539325843,0.91,0.40384615384615385,0.17427385892116182,0.2631578947368421,0.09,0.5961538461538461,182,18,42,62,32,21,28,31
0.38767,0.58583,False,1424,200,1108,116,0.22191011235955055,0.7780898876404494,0.91,0.3879310344827586,0.18672199170124482,0.28164556962025317,0.09,0.6120689655172413,182,18,45,71,32,20,26,31
0.38767,0.58583,True,1424,200,1136,88,0.20224719101123595,0.797752808988764,0.91,0.4318181818181818,0.15767634854771784,0.2361111111111111,0.09,0.5681818181818182,182,18,38,50,32,19,26,31
0.38767,0.59836,False,1424,200,1130,94,0.20646067415730338,0.7935393258426966,0.91,0.40425531914893614,0.15767634854771784,0.25170068027210885,0.09,0.5957446808510638,182,18,38,56,32,19,24,31
0.38767,0.59836,True,1424,200,1151,73,0.19171348314606743,0.8082865168539326,0.91,0.4383561643835616,0.13278008298755187,0.21611721611721613,0.09,0.5616438356164384,182,18,32,41,32,18,24,31
0.38767,0.61936,False,1424,200,1151,73,0.19171348314606743,0.8082865168539326,0.91,0.4246575342465753,0.12863070539419086,0.21978021978021978,0.09,0.5753424657534246,182,18,31,42,32,15,23,31
0.38767,0.61936,True,1424,200,1169,55,0.17907303370786518,0.8209269662921348,0.91,0.45454545454545453,0.1037344398340249,0.18823529411764706,0.09,0.5454545454545454,182,18,25,30,32,15,23,31
0.38767,0.67291,False,1424,200,1173,51,0.17626404494382023,0.8237359550561798,0.91,0.47058823529411764,0.0995850622406639,0.17928286852589642,0.09,0.5294117647058824,182,18,24,27,31,13,19,31
0.38767,0.67291,True,1424,200,1183,41,0.16924157303370788,0.8307584269662921,0.91,0.5121951219512195,0.08713692946058091,0.15767634854771784,0.09,0.4878048780487805,182,18,21,20,31,13,19,31
0.38767,0.78196,False,1424,200,1195,29,0.16081460674157302,0.839185393258427,0.91,0.41379310344827586,0.04979253112033195,0.15283842794759825,0.09,0.5862068965517241,182,18,12,17,31,13,14,31
0.38767,0.78196,True,1424,200,1198,26,0.15870786516853932,0.8412921348314607,0.91,0.4230769230769231,0.04564315352697095,0.14601769911504425,0.09,0.5769230769230769,182,18,11,15,31,13,13,31
0.38767,0.96896,False,1424,200,1216,8,0.14606741573033707,0.8539325842696629,0.91,0.75,0.024896265560165973,0.09615384615384616,0.09,0.25,182,18,6,2,31,13,4,31
0.38767,0.96896,True,1424,200,1217,7,0.14536516853932585,0.8546348314606742,0.91,0.7142857142857143,0.02074688796680498,0.0966183574879227,0.09,0.2857142857142857,182,18,5,2,31,13,4,31
0.40131,0.47017,False,1424,228,405,791,0.7155898876404494,0.28441011235955055,0.9035087719298246,0.21491782553729458,0.7053941908713693,0.6310107948969578,0.09649122807017543,0.7850821744627055,206,22,170,621,32,32,32,31
0.40131,0.47017,True,1424,228,588,608,0.5870786516853933,0.41292134831460675,0.9035087719298246,0.22039473684210525,0.5560165975103735,0.5933014354066986,0.09649122807017543,0.7796052631578947,206,22,134,474,32,32,32,31
0.40131,0.47143,False,1424,228,422,774,0.7036516853932584,0.29634831460674155,0.9035087719298246,0.21705426356589147,0.6970954356846473,0.626746506986028,0.09649122807017543,0.7829457364341085,206,22,168,606,32,32,32,31
