t_accept,t_incorrect,t2_safe,n,n_acceptable,n_uncertain,n_incorrect,coverage,abstention_rate,acceptable_precision,accepted_correct,accepted_incorrect,incorrect_precision,flagged_incorrect,flagged_correct,incorrect_recall_of_all,selective_error,false_acceptance_among_accepted,false_rejection_among_flagged,speakers_with_any_decision,speakers_with_5plus
0.03,0.45,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.45,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.46,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.46,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.47,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.47,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.48,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.48,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.49,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.49,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.5,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.5,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.51,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.51,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.52,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.52,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.53,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.53,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.54,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.54,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.55,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.55,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.56,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.56,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.57,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.57,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.58,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.58,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.59,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.59,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.6,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.6,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.61,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.61,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.62,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.62,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.63,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.63,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.64,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.64,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.65,False,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.65,True,1424,0,1423,1,0.0007022471910112359,0.9992977528089888,nan,0,0,0.0,0,1,0.0,1.0,nan,1.0,1,0
0.03,0.66,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.66,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.67,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.67,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.68,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.68,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.69,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.69,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.7,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.7,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.71,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.71,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.72,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.72,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.73,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.73,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.74,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.74,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.75,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.75,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.76,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.76,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.77,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.77,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.78,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.78,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.79,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.79,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.8,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.8,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.81,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.81,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.82,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.82,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.83,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.83,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.84,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.84,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.85,False,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.03,0.85,True,1424,0,1424,0,0.0,1.0,nan,0,0,nan,0,0,0.0,nan,nan,nan,0,0
0.04,0.2,False,1424,2,1334,88,0.06320224719101124,0.9367977528089888,0.5,1,1,0.2159090909090909,19,69,0.07883817427385892,0.7777777777777778,0.5,0.7840909090909091,16,7
0.04,0.2,True,1424,2,1362,60,0.04353932584269663,0.9564606741573034,0.5,1,1,0.2833333333333333,17,43,0.07053941908713693,0.7096774193548387,0.5,0.7166666666666667,16,5
0.04,0.21,False,1424,2,1389,33,0.02457865168539326,0.9754213483146067,0.5,1,1,0.3333333333333333,11,22,0.04564315352697095,0.6571428571428571,0.5,0.6666666666666666,14,2
0.04,0.21,True,1424,2,1395,27,0.020365168539325844,0.9796348314606742,0.5,1,1,0.37037037037037035,10,17,0.04149377593360996,0.6206896551724138,0.5,0.6296296296296297,12,2
0.04,0.22,False,1424,2,1398,24,0.018258426966292134,0.9817415730337079,0.5,1,1,0.4166666666666667,10,14,0.04149377593360996,0.5769230769230769,0.5,0.5833333333333334,12,2
0.04,0.22,True,1424,2,1401,21,0.016151685393258428,0.9838483146067416,0.5,1,1,0.42857142857142855,9,12,0.03734439834024896,0.5652173913043478,0.5,0.5714285714285714,11,2
0.04,0.23,False,1424,2,1402,20,0.01544943820224719,0.9845505617977528,0.5,1,1,0.4,8,12,0.03319502074688797,0.5909090909090909,0.5,0.6,11,2
0.04,0.23,True,1424,2,1405,17,0.013342696629213483,0.9866573033707865,0.5,1,1,0.4117647058823529,7,10,0.029045643153526972,0.5789473684210527,0.5,0.5882352941176471,9,2
0.04,0.24,False,1424,2,1408,14,0.011235955056179775,0.9887640449438202,0.5,1,1,0.42857142857142855,6,8,0.024896265560165973,0.5625,0.5,0.5714285714285714,7,2
0.04,0.24,True,1424,2,1409,13,0.010533707865168539,0.9894662921348315,0.5,1,1,0.38461538461538464,5,8,0.02074688796680498,0.6,0.5,0.6153846153846154,7,1
0.04,0.25,False,1424,2,1409,13,0.010533707865168539,0.9894662921348315,0.5,1,1,0.46153846153846156,6,7,0.024896265560165973,0.5333333333333333,0.5,0.5384615384615384,7,2
0.04,0.25,True,1424,2,1410,12,0.009831460674157303,0.9901685393258427,0.5,1,1,0.4166666666666667,5,7,0.02074688796680498,0.5714285714285714,0.5,0.5833333333333334,7,1
0.04,0.26,False,1424,2,1413,9,0.007724719101123595,0.9922752808988764,0.5,1,1,0.3333333333333333,3,6,0.012448132780082987,0.6363636363636364,0.5,0.6666666666666666,6,1
0.04,0.26,True,1424,2,1413,9,0.007724719101123595,0.9922752808988764,0.5,1,1,0.3333333333333333,3,6,0.012448132780082987,0.6363636363636364,0.5,0.6666666666666666,6,1
0.04,0.27,False,1424,2,1416,6,0.0056179775280898875,0.9943820224719101,0.5,1,1,0.3333333333333333,2,4,0.008298755186721992,0.625,0.5,0.6666666666666666,4,0
0.04,0.27,True,1424,2,1416,6,0.0056179775280898875,0.9943820224719101,0.5,1,1,0.3333333333333333,2,4,0.008298755186721992,0.625,0.5,0.6666666666666666,4,0
0.04,0.28,False,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.28,True,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.29,False,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.29,True,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.3,False,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.3,True,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.31,False,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.31,True,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.32,False,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.32,True,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.33,False,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.33,True,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.34,False,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.34,True,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.35,False,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.35,True,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.36,False,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.36,True,1424,2,1417,5,0.0049157303370786515,0.9950842696629213,0.5,1,1,0.2,1,4,0.004149377593360996,0.7142857142857143,0.5,0.8,4,0
0.04,0.37,False,1424,2,1419,3,0.0035112359550561797,0.9964887640449438,0.5,1,1,0.3333333333333333,1,2,0.004149377593360996,0.6,0.5,0.6666666666666666,4,0
0.04,0.37,True,1424,2,1419,3,0.0035112359550561797,0.9964887640449438,0.5,1,1,0.3333333333333333,1,2,0.004149377593360996,0.6,0.5,0.6666666666666666,4,0
0.04,0.38,False,1424,2,1419,3,0.0035112359550561797,0.9964887640449438,0.5,1,1,0.3333333333333333,1,2,0.004149377593360996,0.6,0.5,0.6666666666666666,4,0
0.04,0.38,True,1424,2,1419,3,0.0035112359550561797,0.9964887640449438,0.5,1,1,0.3333333333333333,1,2,0.004149377593360996,0.6,0.5,0.6666666666666666,4,0
0.04,0.39,False,1424,2,1419,3,0.0035112359550561797,0.9964887640449438,0.5,1,1,0.3333333333333333,1,2,0.004149377593360996,0.6,0.5,0.6666666666666666,4,0
0.04,0.39,True,1424,2,1419,3,0.0035112359550561797,0.9964887640449438,0.5,1,1,0.3333333333333333,1,2,0.004149377593360996,0.6,0.5,0.6666666666666666,4,0
0.04,0.4,False,1424,2,1419,3,0.0035112359550561797,0.9964887640449438,0.5,1,1,0.3333333333333333,1,2,0.004149377593360996,0.6,0.5,0.6666666666666666,4,0
0.04,0.4,True,1424,2,1419,3,0.0035112359550561797,0.9964887640449438,0.5,1,1,0.3333333333333333,1,2,0.004149377593360996,0.6,0.5,0.6666666666666666,4,0
0.04,0.41,False,1424,2,1420,2,0.0028089887640449437,0.9971910112359551,0.5,1,1,0.0,0,2,0.0,0.75,0.5,1.0,3,0
0.04,0.41,True,1424,2,1420,2,0.0028089887640449437,0.9971910112359551,0.5,1,1,0.0,0,2,0.0,0.75,0.5,1.0,3,0
0.04,0.42,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.42,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.43,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.43,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.44,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.44,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.45,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.45,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.46,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.46,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.47,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.47,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.48,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.48,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.49,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.49,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.5,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.5,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.51,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.51,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.52,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.52,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.53,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.53,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.54,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.54,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.55,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.55,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.56,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.56,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.57,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.57,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.58,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.58,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.59,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.59,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.6,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.6,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.61,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.61,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.62,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.62,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.63,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.63,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.64,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.64,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.65,False,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.65,True,1424,2,1421,1,0.002106741573033708,0.9978932584269663,0.5,1,1,0.0,0,1,0.0,0.6666666666666666,0.5,1.0,3,0
0.04,0.66,False,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
0.04,0.66,True,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
0.04,0.67,False,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
0.04,0.67,True,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
0.04,0.68,False,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
0.04,0.68,True,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
0.04,0.69,False,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
0.04,0.69,True,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
0.04,0.7,False,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
0.04,0.7,True,1424,2,1422,0,0.0014044943820224719,0.9985955056179775,0.5,1,1,nan,0,0,0.0,0.5,0.5,nan,2,0
